SiteID,SiteName,Project,TYPE,MGMT2,Stream,Drain_Density,Ave_Ann_CWD,Ave_Annual_Precip,Ave_Basin_Elev,MTBS_mod_sev_km2,MTBS_high_sev_km2,Harv_Intensity_High,Harv_Intensit_Med,Harv_Intensit_L,RoadLength_Km,RoadDens_km2,ShedAreakm2,PCT_HIGH_harv_int,PCT_MOD_harv_int,PCT_MTBS_mod,PCT_MTBS_high,Pct_NFS,MeanBF,MeanBankAn,MeanWDTran,MeanStab,Mgmt,MeanGrad,MeanPoolDp,MeanPoolFr,MeanD50,MeanPoolPc,MeanPTFine,MeanLWFrq,MeanUnCutP,,,,
400,082-05-I,CRB,I,M,Baldy,6.02,419.58,1028.39,1524.86,0.36,0.54,0.02,0.11,0.00,29.85,2.77,10.77,0.17,1.03,3.32,5.04,100.00,3.88,100.25,16.69,98.81,Managed,1.37,0.24,71.88,0.03,45.56,27.83,342.35,35.09,,,,
401,082-08-IS,CRB,IS,R,Twentymile,1.12,369.39,866.39,1813.14,0.00,0.00,0.05,0.02,0.00,9.33,0.28,33.34,0.15,0.07,0.00,0.00,100.00,8.03,88.73,15.59,96.46,Reference,0.73,0.35,67.26,0.01,71.58,50.60,526.32,50.40,,,,
402,083-02-I,CRB,I,M,Ditch,5.95,450.05,887.03,1582.71,0.00,0.00,1.03,2.31,0.72,30.10,2.95,10.20,10.06,22.63,0.00,0.00,100.00,3.31,82.75,8.47,99.43,Managed,1.36,0.28,88.71,0.00,59.06,69.67,854.35,63.45,,,,
407,084-04-I,CRB,I,R,Bad Luck,1.86,472.96,926.22,1504.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.62,0.00,0.00,0.00,0.00,100.00,4.38,109.50,13.47,96.81,Reference,1.52,0.31,77.96,0.03,62.58,18.09,141.29,33.22,,,,
408,084-09-I,CRB,I,R,Indian,1.17,393.65,1041.26,1949.58,9.34,7.79,0.00,0.00,0.00,0.00,0.00,82.48,0.00,0.00,11.32,9.44,100.00,10.25,115.25,31.76,96.18,Reference,1.56,0.27,27.85,0.06,29.86,11.77,341.99,27.74,,,,
409,085-03-IS,CRB,IS,R,Swet,1.19,345.73,1139.33,2218.11,2.31,1.20,0.00,0.00,0.00,0.00,0.00,27.41,0.00,0.00,8.43,4.36,99.96,8.31,82.18,21.19,95.82,Reference,0.83,0.39,50.94,0.01,60.49,40.94,821.95,60.60,,,,
410,085-04-I,CRB,I,M,Deep,1.38,422.53,824.01,1849.91,21.41,15.00,0.00,0.00,0.00,36.35,0.25,147.13,0.00,0.00,14.55,10.19,100.00,9.61,116.50,21.92,95.76,Managed,2.03,0.37,34.24,0.15,31.23,9.29,229.61,24.10,,,,
411,085-06-I,CRB,I,R,Bargamin,1.62,405.67,995.05,1842.07,20.95,23.64,0.00,0.00,0.00,22.96,0.26,89.89,0.00,0.00,23.30,26.30,100.00,12.38,111.50,30.30,94.38,Reference,1.11,0.36,16.20,0.10,27.00,8.59,213.30,35.43,,,,
412,085-08-I,CRB,I,R,Storm,1.31,368.79,1266.11,2147.68,0.41,0.23,0.00,0.00,0.00,0.00,0.00,43.90,0.00,0.00,0.94,0.52,100.00,7.51,116.50,22.93,97.21,Reference,1.87,0.38,39.59,0.05,33.95,7.82,369.44,30.54,,,,
413,085-09-I,CRB,I,R,Goat,1.50,384.59,1026.19,2040.94,3.50,2.82,0.00,0.00,0.00,0.00,0.00,12.53,0.00,0.00,27.93,22.50,100.00,4.20,90.75,10.86,97.67,Reference,2.55,0.24,85.97,0.02,44.76,31.10,735.47,51.54,,,,
414,085-10-I,CRB,I,M,E.F. Magruder,1.31,423.63,951.55,1793.58,1.48,0.31,0.00,0.00,0.00,9.32,1.00,9.35,0.00,0.00,15.84,3.35,100.00,4.99,101.67,14.05,91.98,Managed,3.65,0.18,51.39,0.02,17.32,49.08,445.74,41.67,,,,
416,085-13-I,CRB,I,R,Flat,1.13,363.94,1102.64,2069.80,2.91,1.12,0.00,0.00,0.00,6.38,0.19,34.15,0.00,0.00,8.52,3.27,100.00,8.18,100.50,23.57,98.81,Reference,3.80,0.28,37.63,0.06,21.26,21.33,1019.28,41.65,,,,
417,085-19-I,CRB,I,R,Little Clearwater,1.48,380.32,1032.28,1987.95,12.45,13.80,0.00,0.00,0.00,2.38,0.02,98.85,0.00,0.00,12.59,13.96,100.00,12.88,112.00,35.24,98.81,Reference,1.24,0.48,13.23,0.07,32.51,13.46,654.14,29.53,,,,
434,087-06-I,CRB,I,M,Big Blowout,2.30,407.99,689.08,1826.77,0.00,0.00,0.00,0.00,0.04,0.24,0.07,3.39,0.00,0.00,0.00,0.00,100.00,2.19,80.00,12.27,97.56,Managed,2.97,0.14,185.07,0.01,49.21,38.55,537.12,58.79,,,,
782,123-06-I,CRB,I,M,W.F. Rapid,1.43,369.08,865.86,1763.22,0.00,0.00,0.01,0.00,0.00,1.94,0.05,86.86,0.01,0.00,0.00,0.00,47.33,10.02,119.25,28.74,98.44,Managed,1.45,0.47,26.41,0.06,46.69,2.41,148.03,24.51,,,,
1264,015-03-I,CRB,I,M,Malcom,0.99,132.55,1196.17,1450.24,0.00,0.00,0.26,0.23,0.08,7.79,0.84,9.33,2.74,2.42,0.00,0.00,100.00,4.12,90.67,9.05,96.86,Managed,1.22,0.40,85.55,0.01,60.25,48.14,676.01,52.66,,,,
1265,015-04-I,CRB,I,M,Upper West Branch Priest,3.78,220.89,919.44,1115.79,10.24,7.16,16.79,15.73,6.52,254.10,2.57,99.09,16.95,15.88,10.34,7.22,98.99,9.41,109.67,15.03,92.61,Managed,0.16,0.73,36.09,0.00,81.56,79.90,231.23,29.56,,,,
1266,015-08-I,CRB,I,M,Zero,1.47,178.13,1056.35,1319.84,0.00,0.00,0.04,0.03,0.00,2.64,0.22,12.21,0.34,0.22,0.00,0.00,100.00,4.84,74.33,10.04,97.62,Managed,1.95,0.30,42.99,0.03,28.78,29.38,554.54,69.79,,,,
1267,015-10-I,CRB,I,M,Beaver,1.26,211.05,958.50,1155.76,0.00,0.00,0.45,0.13,0.00,13.34,0.50,26.67,1.68,0.49,0.00,0.00,100.00,9.05,101.67,18.67,96.44,Managed,1.95,0.52,47.38,0.03,40.83,17.90,783.29,43.72,,,,
1268,015-11-I,CRB,I,M,Gold,2.04,127.85,1247.61,1510.39,0.00,0.00,0.78,0.25,1.37,20.23,0.79,25.54,3.06,1.00,0.00,0.00,99.92,8.35,110.33,18.06,93.71,Managed,1.84,0.34,33.10,0.04,39.38,10.58,284.83,39.24,,,,
1269,015-13-I,CRB,I,M,S.F. Granite,2.38,186.87,996.91,1258.32,0.00,0.00,0.06,1.23,0.00,26.57,0.38,70.69,0.08,1.74,0.00,0.00,85.67,7.93,94.00,12.28,97.31,Managed,0.56,0.41,25.57,0.02,50.00,37.08,104.20,43.97,,,,
1270,015-15-I,CRB,I,M,N.F. Granite,2.46,154.49,1143.47,1368.40,0.00,0.00,1.01,0.95,0.41,38.20,0.50,75.72,1.34,1.25,0.00,0.00,99.98,12.64,82.33,17.52,99.21,Managed,0.27,0.66,29.52,0.02,85.92,24.09,794.95,61.08,,,,
1271,019-01-I,CRB,I,M,Carlin,1.50,351.21,1005.34,964.61,0.00,0.00,4.85,1.99,1.68,44.72,2.21,21.46,22.60,9.29,0.00,0.00,74.48,5.86,120.67,15.47,100.00,Managed,1.82,0.29,58.15,0.04,41.87,3.41,482.60,24.78,,,,
1272,019-04-I,CRB,I,M,Hudlow,1.44,293.59,1239.88,1176.10,0.00,0.00,2.86,2.44,1.90,57.25,4.19,13.67,20.93,17.83,0.00,0.00,100.00,5.71,110.00,20.13,95.77,Managed,1.25,0.28,50.64,0.03,41.13,13.22,130.71,35.93,,,,
1273,019-05-I,CRB,I,M,Mokins,1.42,325.50,1057.23,1005.39,0.00,0.00,1.79,1.81,0.02,43.30,2.01,21.59,8.30,8.40,0.00,0.00,75.41,3.04,122.33,8.85,99.21,Managed,0.78,0.25,96.69,0.00,66.71,100.00,55.46,11.90,,,,
1274,019-06-I,CRB,I,M,Hayden,1.39,302.18,1130.33,1086.57,0.00,0.00,3.02,2.70,1.60,85.10,1.52,55.85,5.41,4.84,0.00,0.00,99.98,8.90,121.00,23.77,94.55,Managed,0.91,0.36,24.84,0.06,38.31,5.71,162.54,18.26,,,,
1275,019-07-I,CRB,I,M,Yellowbanks,1.13,297.88,1058.09,1067.06,0.00,0.00,0.61,0.32,0.42,20.35,1.87,10.86,5.65,2.98,0.00,0.00,99.99,5.63,108.33,17.87,92.86,Managed,2.64,0.24,56.64,0.04,27.47,11.52,367.84,32.92,,,,
1276,019-12-I,CRB,I,M,Cedar,1.05,345.30,1108.96,1010.22,0.00,0.00,0.84,0.37,0.15,18.27,2.77,6.60,12.73,5.64,0.00,0.00,99.95,3.48,126.33,12.67,97.62,Managed,2.71,0.26,92.09,0.02,52.10,20.41,215.63,11.11,,,,
1277,019-13-I,CRB,I,M,Marie,1.09,296.14,1418.78,1263.18,0.00,0.00,0.07,2.24,0.00,22.48,1.32,16.98,0.41,13.21,0.00,0.00,100.00,7.70,107.33,16.36,92.64,Managed,2.48,0.40,27.22,0.07,28.03,3.40,843.96,35.76,,,,
1278,030-03-I,CRB,I,R,Granite,1.30,180.96,1904.46,1741.22,2.74,1.69,0.00,0.00,0.00,0.00,0.00,38.61,0.00,0.00,7.11,4.37,99.39,13.88,120.00,27.39,99.24,Reference,2.58,0.56,13.09,0.09,23.40,1.17,340.77,21.31,,,,
1279,030-05-I,CRB,I,M,N.F. Jackson,1.07,319.43,670.55,1321.98,0.00,0.00,4.42,1.69,1.02,36.29,1.73,21.04,21.02,8.04,0.00,0.00,86.03,4.76,103.00,17.20,99.21,Managed,3.29,0.26,68.68,0.04,27.26,17.03,545.46,37.44,,,,
1280,030-06-I,CRB,I,M,Alder,1.50,314.08,580.87,1370.52,0.00,0.00,1.08,0.87,0.12,5.99,0.58,10.26,10.55,8.51,0.00,0.00,69.33,2.36,92.33,9.47,99.21,Managed,3.13,0.17,81.03,0.01,21.27,62.80,373.37,46.19,,,,
1281,030-10-I,CRB,I,M,Bear,1.46,278.89,1269.37,1419.44,0.00,0.00,1.25,2.87,0.19,48.75,1.29,37.86,3.30,7.59,0.00,0.00,97.99,11.02,113.00,31.38,99.28,Managed,1.61,0.35,20.09,0.08,22.39,5.50,140.24,30.23,,,,
1282,030-12-I,CRB,I,M,Big Cherry,2.05,209.69,1717.19,1631.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.14,0.00,0.00,0.00,0.00,99.85,10.00,107.33,21.01,96.90,Managed,2.54,0.27,37.67,0.08,56.07,13.93,451.13,35.34,,,,
1283,030-14-I,CRB,I,M,Cowell,1.54,309.35,973.52,1427.20,0.00,0.00,3.54,2.02,1.34,23.10,1.65,14.38,24.65,14.06,0.00,0.00,78.89,3.34,97.00,11.33,100.00,Managed,2.56,0.19,57.56,0.03,26.65,19.97,384.89,47.56,,,,
1284,030-17-I,CRB,I,M,Prospect,0.92,393.09,587.61,947.94,0.00,0.00,0.90,1.67,0.00,3.73,0.33,14.13,6.38,11.85,0.00,0.00,74.60,3.28,110.33,11.73,94.10,Managed,1.97,0.18,47.16,0.04,23.95,60.78,150.77,25.61,,,,
1285,030-19-I,CRB,I,M,Deep,1.49,250.11,1360.42,1473.91,0.00,0.00,1.79,2.40,0.14,6.88,0.32,21.19,8.45,11.33,0.00,0.00,90.74,6.80,115.00,15.00,89.38,Managed,2.75,0.32,26.29,0.06,14.09,9.84,452.90,25.82,,,,
1286,031-01-I,CRB,I,R,E.F. Trout,1.38,276.42,1284.82,1465.80,0.03,0.01,0.00,0.00,0.00,0.00,0.00,22.14,0.00,0.00,0.15,0.06,100.00,8.69,119.33,19.88,98.55,Reference,3.10,0.26,29.46,0.12,19.27,24.02,114.86,25.13,,,,
1287,031-07-I,CRB,I,M,Marten,1.21,294.43,1208.23,1335.29,0.00,0.00,2.71,3.17,1.80,63.94,0.99,64.31,4.22,4.93,0.00,0.00,100.00,10.91,133.33,24.86,98.67,Managed,1.65,0.16,7.91,0.08,9.84,47.17,89.41,12.82,,,,
1288,031-10-I,CRB,I,R,W.F. Trout,1.35,309.53,1197.99,1316.63,0.00,0.00,0.00,0.01,12.60,11.98,0.23,52.50,0.00,0.02,0.00,0.00,100.00,10.16,135.33,29.00,100.00,Reference,1.39,0.23,20.34,0.07,23.21,22.41,22.80,12.37,,,,
1289,031-12-I,CRB,I,M,S.F. Pilgrim,1.33,271.21,1237.26,1365.55,0.00,0.00,0.93,0.36,0.30,17.09,1.21,14.16,6.60,2.54,0.00,0.00,100.00,3.51,107.33,12.61,99.22,Managed,2.41,0.25,69.27,0.06,33.42,17.60,163.45,37.52,,,,
1290,031-15-I,CRB,I,M,S.F. Marten,1.41,312.58,1149.29,1253.42,0.00,0.00,1.20,0.42,0.99,36.91,0.88,42.02,2.86,1.00,0.00,0.00,100.00,8.22,142.67,28.35,93.56,Managed,1.35,0.25,2.80,0.06,8.34,57.50,36.73,7.35,,,,
1291,031-17-I,CRB,I,M,Stevens,1.22,299.99,1129.47,1300.02,0.00,0.00,0.52,0.04,0.33,12.44,0.92,13.51,3.83,0.30,0.00,0.00,98.85,6.15,97.33,21.47,99.21,Managed,1.12,0.28,67.75,0.02,43.61,36.98,243.35,40.48,,,,
1292,031-18-I,CRB,I,M,White Pine,1.23,334.78,1060.07,1279.52,0.00,0.00,5.18,9.25,4.61,113.04,1.41,80.28,6.45,11.52,0.00,0.00,97.07,9.81,120.00,24.14,97.56,Managed,0.45,0.31,29.19,0.04,55.16,20.52,167.62,28.48,,,,
1293,033-08-I,CRB,I,M,Tamarack,2.02,386.29,881.61,1340.85,0.00,0.00,8.30,7.79,4.61,126.92,1.92,65.95,12.58,11.81,0.00,0.00,95.50,4.71,124.00,19.95,99.21,Managed,0.96,0.12,20.33,0.03,20.20,21.78,123.19,22.74,,,,
1294,033-13-I,CRB,I,M,W.F. Swamp,2.92,319.53,1228.71,1600.85,3.29,6.09,0.00,0.17,0.00,11.13,0.36,30.93,0.00,0.56,10.65,19.69,99.96,7.37,111.67,17.07,98.64,Managed,3.57,0.33,27.93,0.08,13.70,1.80,344.74,31.74,,,,
1295,033-15-I,CRB,I,M,Siegel,1.52,365.80,910.00,1482.44,0.00,0.00,0.00,0.27,0.00,22.39,0.62,36.05,0.01,0.75,0.00,0.00,99.94,4.80,131.33,17.22,98.64,Managed,2.99,0.10,25.58,0.06,8.64,3.83,136.13,13.58,,,,
1296,033-20-I,CRB,I,M,Weeksville,1.40,363.16,954.43,1405.07,0.66,0.57,5.20,8.31,7.59,86.86,1.58,55.95,9.29,14.86,1.18,1.02,89.98,7.59,100.33,25.85,99.21,Managed,1.65,0.37,52.25,0.03,41.46,25.86,510.84,45.50,,,,
1297,034-08-I,CRB,I,M,Fishtrap,1.45,339.90,927.44,1384.34,1.91,2.23,10.73,19.40,3.17,211.78,2.44,86.81,12.36,22.34,2.20,2.56,99.31,6.24,105.33,16.94,100.00,Managed,1.25,0.24,42.77,0.07,44.38,8.89,191.87,40.62,,,,
1298,034-10-I,CRB,I,M,Big Rock,1.36,294.05,814.70,1682.69,0.00,0.00,8.17,0.00,0.73,68.88,1.05,65.70,12.43,0.00,0.00,0.00,80.88,9.11,118.33,22.67,100.00,Managed,1.86,0.39,37.64,0.08,33.94,7.43,478.45,20.59,,,,
1299,034-16-I,CRB,I,M,W.F. Fishtrap,1.27,262.34,1575.07,1689.68,0.98,2.14,0.37,1.31,0.18,47.83,1.29,37.01,0.99,3.54,2.65,5.79,100.00,6.91,94.33,15.04,100.00,Managed,1.74,0.39,48.42,0.06,50.83,7.33,393.48,50.26,,,,
1300,039-03-I,CRB,I,M,No Name,1.51,407.54,839.14,1287.45,0.00,0.00,0.05,0.45,0.00,5.31,2.20,3.32,1.59,13.40,0.00,0.00,72.65,2.56,61.00,8.79,92.86,Managed,2.50,0.20,96.65,0.00,35.45,84.40,415.52,87.66,,,,
1301,039-07-I,CRB,I,M,Cedar,1.41,384.34,825.23,1309.75,0.00,0.00,0.85,1.24,0.21,18.96,1.33,19.17,4.42,6.49,0.00,0.00,74.18,5.27,124.00,12.57,100.00,Managed,0.73,0.39,68.00,0.00,81.44,52.72,895.41,18.40,,,,
1302,039-08-I,CRB,I,M,S.F. Abbot,1.22,437.06,787.18,1191.99,0.00,0.00,1.19,1.59,0.48,18.37,1.98,9.30,12.75,17.06,0.00,0.00,100.00,2.25,87.33,8.19,100.00,Managed,0.99,0.24,129.88,0.02,66.63,26.21,179.78,56.80,,,,
1303,039-09-I,CRB,I,M,Wounded Buck,1.40,304.52,1441.16,1639.66,0.00,0.00,0.53,0.13,0.07,11.34,0.31,37.08,1.42,0.35,0.00,0.00,100.00,12.19,105.67,38.08,100.00,Managed,2.45,0.43,22.19,0.10,30.63,8.01,533.11,41.12,,,,
1304,039-16-I,CRB,I,M,Langford,1.02,324.86,917.37,1449.52,0.00,0.00,0.00,0.18,0.00,4.56,0.66,6.87,0.00,2.58,0.00,0.00,100.00,6.64,101.33,15.51,99.12,Managed,1.16,0.56,89.39,0.00,83.84,54.04,294.56,44.47,,,,
1305,039-14-I,CRB,I,M,Lost Johnny,1.41,284.58,1442.87,1696.49,0.00,0.00,0.00,0.00,0.00,16.48,0.68,24.23,0.00,0.00,0.00,0.00,100.00,7.80,103.67,18.03,99.17,Managed,3.24,0.31,21.83,0.13,14.74,11.02,304.92,42.95,,,,
1306,039-16-I,CRB,I,M,Elelehum,1.29,301.19,1009.89,1529.44,0.00,0.00,0.29,2.89,0.00,7.27,0.70,10.36,2.77,27.88,0.00,0.00,100.00,2.19,100.67,10.08,94.44,Managed,1.98,0.20,104.11,0.01,36.16,33.86,291.72,36.72,,,,
1307,040-04-I,CRB,I,M,Stoner,1.40,374.28,530.12,1445.87,0.00,0.00,3.07,2.20,0.62,22.86,2.29,9.99,30.67,22.03,0.00,0.00,81.70,2.10,88.00,8.23,98.37,Managed,2.47,0.15,112.34,0.02,38.11,70.64,125.73,53.29,,,,
1308,040-08-I,CRB,I,M,Emmons,1.11,313.74,562.27,1614.48,0.00,0.00,2.93,2.34,0.84,28.57,2.78,10.28,28.51,22.72,0.00,0.00,94.95,2.43,79.67,7.80,100.00,Managed,3.34,0.20,74.87,0.03,23.22,17.86,353.07,65.91,,,,
1309,040-13-I,CRB,I,M,Wild Bill,1.09,330.03,544.09,1560.61,0.00,0.00,6.49,3.19,1.39,44.21,2.92,15.17,42.82,21.05,0.00,0.00,100.00,2.71,100.33,7.12,99.28,Managed,0.95,0.27,130.21,0.01,67.51,38.19,157.40,38.92,,,,
1310,040-14-I,CRB,I,M,Bond,1.19,358.51,1412.86,1600.08,0.00,0.00,0.01,0.36,0.00,1.54,0.08,19.61,0.03,1.85,0.00,0.00,99.77,9.46,111.67,30.70,99.28,Managed,1.35,0.38,45.69,0.05,44.40,5.40,332.72,32.53,,,,
1311,040-19-I,CRB,I,M,W.F. Dayton,0.59,368.77,556.74,1535.13,0.00,0.00,1.73,0.94,0.48,22.94,3.35,6.84,25.32,13.67,0.00,0.00,99.37,3.26,116.33,12.29,99.21,Managed,3.74,0.17,74.64,0.04,22.74,23.48,297.36,25.61,,,,
1312,048-01-I,CRB,I,M,Mccabe,1.55,346.50,992.81,1987.40,1.65,3.49,0.00,0.00,0.00,0.00,0.00,9.72,0.00,0.00,17.01,35.85,100.00,5.12,97.00,15.59,100.00,Managed,2.90,0.20,59.15,0.05,36.93,14.45,285.64,51.80,,,,
1313,048-04-I,CRB,I,R,Monture,1.19,317.00,1224.58,2063.21,11.06,6.12,0.00,0.00,0.00,0.00,0.00,75.34,0.00,0.00,14.68,8.13,100.00,11.69,119.00,26.00,100.00,Reference,1.78,0.57,18.52,0.12,29.16,13.43,212.47,29.05,,,,
1314,048-05-I,CRB,I,M,Grouse,1.18,408.14,1101.04,1640.74,0.01,0.00,0.98,0.78,0.12,9.45,1.54,6.13,15.97,12.78,0.17,0.02,99.88,2.30,105.33,8.38,99.21,Managed,3.52,0.17,88.86,0.05,36.42,9.62,211.50,32.65,,,,
1315,048-06-I,CRB,I,M,Boles,1.10,371.23,1333.70,1832.43,5.04,2.70,6.70,7.15,0.06,57.73,1.89,33.02,20.28,21.64,15.27,8.18,91.88,4.88,92.33,11.86,100.00,Managed,1.49,0.38,49.71,0.02,52.51,43.62,640.46,51.51,,,,
1316,048-07-I,CRB,I,M,Dunham,1.04,361.90,980.74,1878.48,15.12,23.52,2.42,0.00,0.03,34.42,0.46,75.07,3.23,0.00,20.14,31.34,100.00,13.03,109.33,29.58,95.99,Managed,0.87,0.51,26.69,0.05,52.74,8.77,440.87,33.69,,,,
1317,048-16-I,CRB,I,M,Gold,0.82,337.93,1330.75,1964.83,2.81,3.22,0.00,0.00,0.00,0.00,0.00,20.08,0.00,0.00,13.98,16.04,98.85,7.47,77.33,12.04,93.86,Managed,0.43,0.39,56.33,0.01,70.35,36.94,1375.79,64.11,,,,
1318,048-18-I,CRB,I,M,Falls,1.10,335.52,1070.37,2011.25,3.28,9.13,0.00,0.00,0.00,0.00,0.00,16.43,0.00,0.00,19.94,55.54,100.00,5.32,112.33,14.02,97.58,Managed,2.95,0.25,39.09,0.07,22.35,5.65,73.15,32.66,,,,
1319,048-19-I,CRB,I,M,Trib of W.F. Gold,0.84,342.96,1284.41,1989.62,0.00,0.00,0.17,0.00,0.17,0.82,0.26,3.19,5.36,0.00,0.00,0.00,100.00,3.19,94.33,10.07,100.00,Managed,3.56,0.21,113.24,0.04,38.20,9.93,386.33,47.79,,,,
1321,050-05-I,CRB,I,M,Moose,2.37,439.52,585.10,1696.84,0.00,0.00,0.22,0.00,0.00,11.95,1.00,11.96,1.80,0.00,0.00,0.00,100.00,3.16,122.00,12.24,98.41,Managed,2.50,0.19,80.82,0.00,29.97,44.12,545.97,18.25,,,,
1324,050-11-I,CRB,I,M,Wasson,2.17,433.75,606.72,1735.18,0.00,0.00,0.61,0.02,0.12,13.94,1.72,8.10,7.54,0.19,0.00,0.00,99.75,2.48,86.33,6.60,88.44,Managed,2.29,0.16,116.39,0.01,41.03,30.29,374.80,53.24,,,,
1326,050-16-I,CRB,I,M,Clear,0.87,429.20,645.91,1814.37,0.00,0.00,0.99,0.15,0.72,14.59,2.39,6.47,15.37,2.28,0.00,0.00,94.40,2.75,95.00,8.86,98.25,Managed,4.81,0.17,57.66,0.03,21.02,21.73,270.64,44.84,,,,
1327,050-19-I,CRB,I,M,Nevada,2.08,365.97,757.83,2075.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.19,0.00,0.00,0.00,0.00,99.17,5.10,110.33,13.28,99.24,Managed,3.73,0.26,43.23,0.05,22.21,11.51,175.38,32.89,,,,
1330,065-02-I,CRB,I,M,N.F. St. Joe,1.60,322.69,1303.80,1405.88,0.00,0.00,0.00,0.00,8.36,39.90,0.43,93.07,0.00,0.00,0.00,0.00,96.89,13.87,128.00,24.79,100.00,Managed,1.01,0.53,28.69,0.08,50.70,4.68,112.55,17.72,,,,
1331,065-03-I,CRB,I,M,E.F. Big,1.78,338.32,1371.74,1247.44,0.00,0.00,0.00,0.00,3.90,16.51,0.42,38.96,0.00,0.00,0.00,0.00,100.00,7.02,123.67,14.28,99.24,Managed,1.63,0.39,22.53,0.07,24.64,5.12,52.25,18.94,,,,
1332,065-04-I,CRB,I,M,Bussel,1.41,357.21,1281.65,1247.40,0.00,0.00,4.26,4.67,2.80,89.78,1.95,55.96,7.60,8.34,0.00,0.00,82.34,12.32,129.67,25.64,99.24,Managed,1.51,0.29,28.91,0.08,23.87,1.76,18.34,15.07,,,,
1333,065-05-I,CRB,I,M,W.F. Slate,1.61,322.48,1513.41,1372.10,0.00,0.00,0.00,1.02,0.00,0.00,0.00,16.02,0.00,6.39,0.00,0.00,100.00,5.90,113.67,15.00,99.28,Managed,2.04,0.41,25.40,0.07,10.51,5.77,196.31,32.81,,,,
1334,065-07-I,CRB,I,M,Homestead,1.38,269.89,1747.13,1752.41,0.03,0.02,0.00,0.00,0.00,10.12,1.06,9.61,0.00,0.00,0.28,0.26,99.24,6.45,105.00,15.16,99.21,Managed,2.37,0.26,47.16,0.06,25.01,2.88,436.67,39.69,,,,
1335,065-08-I,CRB,I,M,Marble,1.22,309.47,1447.88,1547.09,0.00,0.00,0.02,0.15,0.02,4.88,0.08,68.89,0.04,0.22,0.00,0.00,83.38,13.63,132.67,22.85,100.00,Managed,2.22,0.62,26.21,0.19,26.59,0.93,68.84,15.05,,,,
1336,065-13-I,CRB,I,M,Slate,1.90,313.61,1493.58,1390.62,0.00,0.00,0.29,1.56,4.23,20.95,0.25,83.30,0.35,1.87,0.00,0.00,99.22,15.15,134.33,26.91,100.00,Managed,1.16,0.45,3.14,0.11,7.35,7.17,31.15,17.48,,,,
1337,065-15-I,CRB,I,M,Moon,1.03,359.08,1085.19,1103.38,0.00,0.00,0.01,0.00,0.00,1.32,0.17,7.83,0.10,0.00,0.00,0.00,100.00,3.44,116.67,12.38,92.93,Managed,2.71,0.16,58.95,0.03,20.10,7.38,113.88,27.61,,,,
1338,075-02-I,CRB,I,M,Cayuse,1.00,340.31,1728.09,1864.80,0.00,0.00,0.00,0.00,0.00,13.60,0.25,53.54,0.00,0.00,0.00,0.00,100.00,13.37,113.00,31.15,99.31,Managed,1.41,0.62,13.87,0.09,27.34,3.11,273.13,32.54,,,,
1340,075-04-I,CRB,I,R,Little Weitas,1.21,397.58,1442.47,1492.99,0.78,0.45,0.00,0.00,2.42,23.57,0.31,76.19,0.00,0.00,1.02,0.59,100.00,15.63,113.67,40.36,98.33,Reference,2.14,0.49,17.48,0.07,19.32,2.84,705.43,32.50,,,,
1341,075-05-I,CRB,I,M,Toboggan,1.41,383.97,1419.65,1584.46,0.13,0.01,0.00,0.00,0.18,17.87,0.32,55.33,0.00,0.00,0.24,0.01,100.00,8.22,115.33,19.68,100.00,Managed,1.82,0.26,30.44,0.10,32.46,9.04,11.35,24.24,,,,
1342,075-06-I,CRB,I,M,Howard,0.97,328.38,1505.80,1904.61,0.00,0.00,0.00,0.00,0.00,2.60,2.35,1.11,0.00,0.00,0.00,0.00,100.00,2.05,70.00,4.36,96.75,Managed,0.75,0.36,154.77,0.00,89.90,83.03,259.58,69.29,,,,
1343,075-10-I,CRB,I,M,Gravey,1.70,380.46,1414.96,1633.07,0.00,0.00,1.73,2.68,1.41,82.68,1.63,50.75,3.41,5.29,0.00,0.00,100.00,10.46,101.33,26.60,100.00,Managed,1.29,0.39,30.60,0.08,45.98,10.14,343.68,42.47,,,,
1344,079-01-I,CRB,I,R,W.F. Moose,1.07,366.86,1544.03,1829.09,12.29,15.63,0.00,0.00,0.00,0.00,0.00,76.90,0.00,0.00,15.98,20.32,100.00,13.59,121.00,26.68,100.00,Reference,2.12,0.36,20.15,0.16,21.50,14.62,171.38,25.61,,,,
1345,079-02-I,CRB,I,R,Cedar,1.23,354.75,1279.59,1924.44,2.76,0.45,0.00,0.00,0.00,0.00,0.00,23.82,0.00,0.00,11.59,1.88,100.00,9.46,88.00,19.52,98.84,Reference,0.26,0.56,48.46,0.01,75.79,23.43,473.24,57.77,,,,
1346,079-05-I,CRB,I,R,Cox,0.82,348.19,1387.83,1983.33,0.29,0.05,0.00,0.00,0.00,0.00,0.00,9.27,0.00,0.00,3.16,0.51,100.00,7.19,93.00,17.26,100.00,Reference,1.24,0.36,44.21,0.03,50.01,26.27,1119.41,47.50,,,,
1347,079-09-I,CRB,I,R,Rhoda,0.97,363.59,1544.58,1830.95,1.07,0.41,0.00,0.00,0.00,0.00,0.00,51.56,0.00,0.00,2.07,0.79,100.00,12.25,107.33,29.94,100.00,Reference,2.07,0.46,8.33,0.25,12.40,1.61,75.20,30.41,,,,
