site_id,AUG_ET_2000-2015_CPG_all,awc_int_100_CPG_all,BaseflowIndex_CPG_all,clay_100_CPG_all,dwta_CPG_all,fac_taudem_17all_int,hydrogrpA_100_CPG_all,hydrogrpB_100_CPG_all,hydrogrpC_100_CPG_all,hydrogrpD_100_CPG_all,impermeable_100_CPG_all,JUL_ET_2000-2015_CPG_all,nlcd_2011_Forest_100_CPG_all,nlcd_2011_Wetlands_100_CPG_all,permeable_100_CPG_all,sand_100_CPG_all,SEP_ET_2000-2015_CPG_all,silt_100_CPG_all,slope_percent_int_CPG_all,streamslope_percent_int_CPG_all,SWE_AVG_0301_CPG_all,SWE_AVG_0401_CPG_all,SWE_AVG_0501_CPG_all,SWE_AVG_0601_CPG_all,SWE_AVG_0701_CPG_all,SWE_AVG_0801_CPG_all,TWI_100_int_CPG_all,US_Precip_1981-2010_CPG_all,US_TMAX_1981-2010_int_CPG_all,site_name,project,type,mgmt2,stream,drain_dens,ave_ann_cw,ave_annual,ave_basin_,mtbs_mod_s,mtbs_high_,harv_inten,harv_int_1,harv_int_2,road_lengt,road_dens_,shed_areak,pct_high_h,pct_mod_ha,pct_mtbs_m,pct_mtbs_h,pct_nfs,mean_bf,mean_bank_,mean_wd_tr,mean_stab,mgmt,mean_grad,mean_pool_,mean_pool1,mean_d50,mean_poo_1,mean_pt_fi,mean_lw_fr,mean_un_cu,precip_cut,shed_cut,spatial_cl,normalize_,all_harves,higher_tha,residuals,MAP_UNIT_N,MAP_UNIT_D,MAP_UNIT_S,all_fire,utm1,utm2
2081,89,11,68,614,96,144606,0,70,0,30,100,117,85,0,0,5855,32,3477,38,23,574,687,640,285,37,0,697,137085,896,076-15-I,CRB,I,R,Storm,0.76,361.54,1363.5,1887.96,14.51,11.36,0,0,0,4.82,0.04,128.63,0,0,11.28,8.83,100,15.72,123.67,23.6,99.21,Reference,1.97,0.56,10.15,0.22,14.99,2.53,281.03,21.43,"(1.35e+03,1.61e+03]","(123,147]",1,11.5291529153,0,Low Harvest,0.634848059626,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,20.11,-1419152.0838721322,2747760.7552011334
2116,93,9,69,1430,114,30572,0,58,42,0,100,121,97,0,0,5705,41,3344,31,16,386,455,433,218,31,0,692,100329,920,081-13-I,CRB,I,R,Johns,1.4,327.31,998.63,2049.08,0,0,0,0,0,0,0,27.4,0,0,0,0,100,7.74,93.5,13.63,100,Reference,2.93,0.3,59.04,0.04,40.87,23.67,578.58,47.62,"(839,1.1e+03]","(25.4,49.8]",1,7.75061834714,0,Low Harvest,0.816041689247,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1532077.418823509,2679449.2278613416
2128,107,10,69,640,52,10064,0,100,0,0,100,134,100,0,0,5810,53,3550,23,17,341,405,345,138,11,0,713,88302,955,081-17-I,CRB,I,R,Frank Brown,1.2,337.3,881.08,1972.35,0,0,0,0,0,0.29,0.03,9.01,0,0,0,0,100,4.67,113.33,14.38,100,Reference,2.24,0.3,79.23,0.02,49.11,22.98,786.16,28.72,"(839,1.1e+03]","[1.11,25.4]",1,5.30031325192,0,Low Harvest,1.21367344256,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1531704.2967591186,2684819.8641370805
2137,80,8,68,2520,201,10095,0,0,100,0,100,112,91,0,0,5560,34,3060,40,17,326,397,352,143,13,0,679,122012,913,081-16-I,CRB,I,R,Moores,0.69,315.17,1205.91,2055.25,0,0,0,0,0,1,0.11,9.08,0,0,0,0,100,5.17,86,12.14,97.41,Reference,1.63,0.31,76.28,0.03,55.15,14.14,846.75,59.75,"(1.1e+03,1.35e+03]","[1.11,25.4]",1,4.28721878084,0,Low Harvest,0.180762058631,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1538015.4031049998,2678917.9138113945
2177,83,8,70,2268,161,34643,0,4,96,0,92,112,86,1,8,5486,37,3116,45,27,365,417,383,174,25,0,673,110514,889,083-01-I,CRB,I,R,Tenmile,0.85,309.6,1091.6,2119.51,0,0,0,0,0,0,0,31.51,0,0,0,0,99.3,9.73,79.5,14.11,97.83,Reference,0.43,1.04,29.74,0.01,80.32,19.21,887.96,59.79,"(839,1.1e+03]","(25.4,49.8]",1,8.91352143642,0,Low Harvest,1.62106818841,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1524598.4970057479,2680683.4021251327
2181,109,9,71,931,170,24095,0,84,16,0,100,134,95,0,0,5401,56,3856,35,22,381,401,294,83,4,0,662,96663,1073,084-08-I,CRB,I,M,Lynx,1.58,413.33,966.35,1751.55,2.33,3.39,0,0,0,1.64,0.08,21.67,0,0,10.75,15.63,100,5.76,86,13.15,100,Managed,1.96,0.24,55.19,0.01,36.19,38.35,915.99,55.77,"(839,1.1e+03]","[1.11,25.4]",1,5.96057329125,0,Low Harvest,-0.300367363658,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,26.38,-1462802.3770873232,2685058.322176453
2292,65,8,68,2505,199,5030,0,0,100,0,100,96,90,1,0,5553,22,3063,24,14,356,445,441,249,60,0,708,144382,847,088-10-I,CRB,I,M,Anchor,1.94,295.91,1460.93,2245.96,0,0,0,0,0,0.62,0.14,4.51,0,0,0,0,100,4.06,111,11.73,96.17,Managed,1.23,0.23,106.41,0.03,51.64,14.72,214.83,30.99,"(1.35e+03,1.61e+03]","[1.11,25.4]",1,2.77905169994,0,Low Harvest,0.537334142649,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1539450.6216752094,2672461.6648356835
2307,83,9,69,607,173,81006,1,55,0,44,100,109,63,0,0,5549,33,3843,49,30,548,608,481,118,1,0,661,133962,946,084-12-I,CRB,I,R,Bear,0.98,378.44,1318.7,1892.95,0.06,0,0,0,0,0.09,0,72.94,0,0,0.08,0,100,14.17,109.67,23.24,97.41,Reference,1.28,0.42,30.4,0.1,46,5.14,405.92,36.28,"(1.1e+03,1.35e+03]","(49.8,74.1]",1,10.7454311064,0,Low Harvest,1.3037707766,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0.08,-1434075.8310826647,2708852.391430118
2308,87,8,69,572,140,53167,0,4,0,95,99,115,64,0,0,6070,38,3347,52,30,496,545,410,76,1,0,656,154890,884,084-11-I,CRB,I,R,Cub,1.03,359.55,1546.83,2021.25,0,0,0,0,0,0,0,47.86,0,0,0,0,99.65,11.8,113.67,29.69,100,Reference,0.58,0.39,49.37,0.06,74.02,2.08,208.03,33.66,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,7.62850474842,0,Low Harvest,-0.734222070227,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1434002.7254911226,2701146.9297446734
2309,77,9,69,786,170,52413,0,69,9,23,100,107,75,0,0,5532,25,3780,41,23,635,744,682,285,12,0,679,141274,909,084-05-I,CRB,I,R,Wahoo,0.94,364.74,1404.6,1963.04,0,0,0,0,0,0,0,47.28,0,0,0,0,100,9.59,127,23.11,98.41,Reference,0.74,0.27,31.2,0.07,38.8,2.96,200.55,16.38,"(1.35e+03,1.61e+03]","(25.4,49.8]",1,6.82756656699,0,Low Harvest,-1.50393941153,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,0,-1433646.3049554978,2712712.5049861805
2314,91,8,69,601,167,69187,1,46,0,53,100,116,71,0,0,5645,40,3752,50,32,520,566,433,80,1,0,660,134304,946,084-13-I,CRB,I,R,Paradise,0.98,383.42,1323.63,1911.16,4.5,2.38,0,0,0,0,0,61.96,0,0,7.26,3.84,100,12.5,120,30.13,99.28,Reference,1.11,0.34,16.77,0.07,28.18,6.11,338.76,26.89,"(1.1e+03,1.35e+03]","(49.8,74.1]",1,9.44372672121,0,Low Harvest,0.419826117084,Idaho Batholith,"The batholith section is a large, contiguous uplifted area of granitic plutons characterized by large, mountain masses and basin areas. Soils formed in gruss, loess, and volcanic ash. Part of the section is deeply cut by the Idaho canyonlands. Mountain g",M332A,11.1,-1435649.3037215557,2703871.663845265
75,118,10,70,637,132,44451,0,5,95,0,34,131,98,0,66,6060,44,3288,40,28,408,479,449,154,18,0,666,120145,942,015-06-IS,CRB,IS,R,Hughes,1.54,153.89,1217.84,1339.37,4.03,1.84,0.05,0.07,0,6.21,0.16,39.77,0.12,0.17,10.13,4.63,99.85,9.48,86.69,19.77,91.83,Reference,0.21,1.09,21.39,0.01,80.33,26.27,231.34,54.95,"(1.1e+03,1.35e+03]","(25.4,49.8]",3,7.78427379623,0.29,Low Harvest,-0.10431096817,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,14.76,-1546802.0923935517,3045143.9415031127
80,86,9,68,550,179,33989,0,0,100,0,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,016-09-I,CRB,I,M,Ball,0.93,115.23,1497.93,1726.55,0,0,0.56,0.42,2.29,13.48,0.44,30.65,1.83,1.38,0,0,100,9.82,83.5,16.67,95.97,Managed,0.57,0.6,36.55,0.02,68.05,13.09,875.19,55.4,"(1.35e+03,1.61e+03]","(25.4,49.8]",3,6.55571355137,3.21,Low Harvest,-0.59300233319,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1515897.2657796836,3029127.9442540584
83,129,9,72,488,188,8551,0,100,0,0,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,017-15-I,CRB,I,M,Benton,0.96,268.47,1012.89,1030.5,0,0,1.58,1.04,0.62,29.13,3.84,7.6,20.83,13.63,0,0,99.87,2.82,87.33,11.71,99.21,Managed,1.48,0.46,94.06,0.01,63.42,46.96,308.4,55.8,"(839,1.1e+03]","[1.11,25.4]",3,2.78411278619,34.46,High Harvest,-0.793864748758,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1547879.906589198,2986623.3206570144
84,110,9,72,552,123,5918,0,1,99,0,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,017-20-I,CRB,I,M,Cocolalla,1.02,302.49,883.11,1089.53,0,0,1.47,1.99,0.19,11.12,2.17,5.12,28.67,38.95,0,0,99.44,3.66,103.5,12.1,99.38,Managed,2.35,0.25,96.06,0.02,40.95,19.09,537.86,36.18,"(839,1.1e+03]","[1.11,25.4]",3,4.14444406699,67.62,High Harvest,1.57789378335,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1532707.7931304462,2955891.9800138185
1264,96,9,69,535,201,10144,0,27,73,0,47,113,80,0,53,5919,31,3546,32,21,520,630,539,143,10,0,693,121225,843,015-03-I,CRB,I,M,Malcom,0.99,132.55,1196.17,1450.24,0,0,0.26,0.23,0.08,7.79,0.84,9.33,2.74,2.42,0,0,100,4.12,90.67,9.05,96.86,Managed,1.22,0.4,85.55,0.01,60.25,48.14,676.01,52.66,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,3.44432647533,5.16,Low Harvest,-0.658799406932,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1537712.062557821,3055980.2636776306
1265,128,10,75,714,52,110161,0,85,8,7,80,142,95,1,20,5668,51,3618,34,21,203,176,77,11,0,0,667,91885,1125,015-04-I,CRB,I,M,Upper West Branch Priest,3.78,220.89,919.44,1115.79,10.24,7.16,16.79,15.73,6.52,254.1,2.57,99.09,16.95,15.88,10.34,7.22,98.99,9.41,109.67,15.03,92.61,Managed,0.16,0.73,36.09,0,81.56,79.9,231.23,29.56,"(839,1.1e+03]","(98.5,123]",3,10.2344905595,32.83,High Harvest,0.0811590825473,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,17.56,-1555800.08806602,3001355.249854844
1266,109,9,70,540,122,13530,0,0,100,0,22,127,99,0,78,6320,34,3120,35,18,354,400,283,35,0,0,675,106314,962,015-08-I,CRB,I,M,Zero,1.47,178.13,1056.35,1319.84,0,0,0.04,0.03,0,2.64,0.22,12.21,0.34,0.22,0,0,100,4.84,74.33,10.04,97.62,Managed,1.95,0.3,42.99,0.03,28.78,29.38,554.54,69.79,"(839,1.1e+03]","[1.11,25.4]",3,4.58181473943,0.56,Low Harvest,-0.210168613142,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1551749.7622072317,3029078.7956519793
1267,126,9,70,525,111,29831,0,14,86,0,83,141,99,0,17,6237,49,3221,32,19,257,245,130,6,0,0,689,94779,1080,015-10-I,CRB,I,M,Beaver,1.26,211.05,958.5,1155.76,0,0,0.45,0.13,0,13.34,0.5,26.67,1.68,0.49,0,0,100,9.05,101.67,18.67,96.44,Managed,1.95,0.52,47.38,0.03,40.83,17.9,783.29,43.72,"(839,1.1e+03]","(25.4,49.8]",3,9.4418362024,2.17,Low Harvest,2.6492848339,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1539633.796503098,3029070.7588659776
1268,99,10,70,878,114,28277,0,0,100,0,45,118,94,0,55,5534,30,3586,37,24,493,598,593,235,29,0,675,123673,851,015-11-I,CRB,I,M,Gold,2.04,127.85,1247.61,1510.39,0,0,0.78,0.25,1.37,20.23,0.79,25.54,3.06,1,0,0,99.92,8.35,110.33,18.06,93.71,Managed,1.84,0.34,33.1,0.04,39.38,10.58,284.83,39.24,"(1.1e+03,1.35e+03]","(25.4,49.8]",3,6.69279662715,4.06,Low Harvest,0.0111032322191,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1550881.1611777311,3039780.1826262237
1270,111,9,70,710,96,84332,0,0,100,0,75,129,97,0,25,5987,38,3295,34,21,405,476,417,124,9,0,685,113485,942,015-15-I,CRB,I,M,N.F. Granite,2.46,154.49,1143.47,1368.4,0,0,1.01,0.95,0.41,38.2,0.5,75.72,1.34,1.25,0,0,99.98,12.64,82.33,17.52,99.21,Managed,0.27,0.66,29.52,0.02,85.92,24.09,794.95,61.08,"(1.1e+03,1.35e+03]","(74.1,98.5]",3,11.0540722538,2.59,Low Harvest,1.58951100304,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1552771.6117979274,3028215.9882079223
1539,112,11,74,688,39,4198,0,38,1,62,100,129,98,0,0,6104,39,3208,40,25,294,303,154,12,0,0,643,92060,1051,015-14-I,CRB,I,M,Hungry,9.69,157.14,924.52,1250.69,0,0,0,0.19,0.19,2.3,0.61,3.76,0,5.14,0,0,99.99,2.77,88,7.77,98.37,Managed,2.16,0.23,140.64,0.01,59,48.16,364.81,58.15,"(839,1.1e+03]","[1.11,25.4]",3,2.99614935318,5.14,Low Harvest,1.22015191637,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1560836.228624882,3017945.7722591194
1768,86,9,68,551,176,57946,0,0,100,0,100,106,93,0,0,5871,28,3577,45,30,531,649,609,257,43,0,681,159047,718,016-20-I,CRB,I,R,Long Canyon,0.65,88.31,1613.74,1734.81,0,0,0,0,0.01,0,0,52.27,0,0,0,0,100,12.36,97,19.79,98.41,Reference,1.2,0.58,27.73,0.07,47.62,10.41,837,43.85,"(1.61e+03,1.87e+03]","(49.8,74.1]",3,7.65922639335,0,Low Harvest,-0.929199499565,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1517436.0957353758,3042447.619629362
1770,73,9,68,540,201,11506,0,0,100,0,100,95,79,0,0,5860,22,3600,39,25,578,708,708,365,83,1,701,165442,668,018-04-I,CRB,I,M,Pack,0.62,111.38,1700.59,1788.68,0,0,0,2.32,0,1.52,0.15,9.95,0,23.28,0,0,99.32,7.47,102.67,14.52,100,Managed,2.47,0.41,29.36,0.07,25.51,5.02,235.5,39.55,"(1.61e+03,1.87e+03]","[1.11,25.4]",3,4.39259315884,23.28,Low Harvest,0.124723586553,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1524089.0419461413,3016802.9858217766
1771,118,9,70,540,201,8479,0,0,100,0,47,137,95,0,53,5860,46,3600,24,20,278,284,181,28,1,0,718,85996,1132,018-12-I,CRB,I,M,Lindsey,0.98,270.55,890.23,1102.72,0,0,0.75,1.18,0.33,8.82,1.15,7.64,9.78,15.51,0,0,97.38,6.64,93.67,9.42,96.49,Managed,1.38,0.32,87.03,0.01,65.79,51.1,402.42,45.25,"(839,1.1e+03]","[1.11,25.4]",3,7.45874661604,25.29,Low Harvest,3.86732749927,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1524391.1646273097,2999896.5158330407
2186,112,9,71,490,200,12818,0,100,0,0,100,128,98,0,0,5851,38,3657,34,30,367,404,234,69,8,0,693,111405,1035,017-10-I,CRB,I,M,Canyon,0.74,217.6,1126.97,1227.81,0,0,0.52,1.1,0.49,33.32,2.93,11.52,4.49,9.53,0,0,98.7,5.26,87.33,12.38,98.33,Managed,2.47,0.25,87.15,0.03,45.52,14.04,778.14,55.9,"(1.1e+03,1.35e+03]","[1.11,25.4]",3,4.66738245029,14.02,Low Harvest,0.0243517194184,Okanogan Highland,"The landscape of this section is dominated by rounded landforms that resulted from continental glaciation. Till deposits, often 50 to 100 feet thick, cover mountainsides and valley floors. A mantle of loess and volcanic ash occurs over most of the glacia",M333A,0,-1544368.0115522868,2988627.5886210995
196,75,9,70,2062,155,39883,0,88,0,12,68,99,60,0,31,4642,22,3286,42,26,549,617,568,208,25,0,666,93447,864,045-20-I,CRB,I,M,Lake,2.09,342.18,930.76,1985.22,6.58,10.29,0,0,0,0,0,35.72,0,0,18.42,28.81,99.27,6.57,127.25,20.75,96.91,Managed,1.5,0.2,57.21,0.04,38.41,7.3,543.61,17.87,"(839,1.1e+03]","(25.4,49.8]",2,7.05874769006,0,Low Harvest,-0.481942327361,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,47.23,-1289620.8369270687,2798660.798705051
205,117,10,75,1772,123,14482,0,100,0,0,7,143,97,0,93,4679,52,3536,15,11,237,204,105,8,0,0,760,58403,1166,047-10-I,CRB,I,M,Seeley,2.53,469.76,611.66,1509.82,1.86,0.75,1.74,3.97,0,17.99,1.92,9.36,18.6,42.37,19.85,8,99.97,2.64,95.5,9.56,98.22,Managed,1.96,0.19,117.53,0.02,51.57,22.44,215.79,45.52,"[582,839]","[1.11,25.4]",2,4.31612333649,60.97,High Harvest,0.204777172825,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,27.85,-1324081.9394377242,2810430.188924303
226,73,7,78,1395,127,46683,38,19,43,0,63,102,87,0,37,5518,21,3056,33,19,340,413,473,347,100,0,702,86509,753,051-06-I,CRB,I,M,Foster,1.05,336.49,868.72,2311.08,0,0,0.45,0.14,0.39,21.45,0.52,41.59,1.08,0.34,0,0,98.62,6.05,105.75,14.19,95.86,Managed,2.41,0.33,48.28,0.07,33.06,14.64,80.57,38.8,"(839,1.1e+03]","(25.4,49.8]",2,6.96426926973,1.42,Low Harvest,-0.966015823282,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1318200.6349150937,2695413.8461944875
229,57,7,78,586,71,2594,0,100,0,0,50,81,64,0,49,6064,16,3261,57,20,281,359,439,343,48,0,642,92950,541,051-11-I,CRB,I,R,Twin Lakes,0.37,239.29,927.16,2714.03,0,0,0,0,0,0,0,2.28,0,0,0,0,99.88,4.12,78.5,10.09,95.46,Reference,1.95,0.32,61.38,0.08,34.58,25.4,196.45,65.33,"(839,1.1e+03]","[1.11,25.4]",2,4.44367746667,0,Low Harvest,3.87573204459,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1327526.2490105955,2684496.664705027
234,79,7,78,677,69,57089,58,42,0,0,56,106,78,0,43,6566,26,2690,38,18,258,316,356,229,42,0,699,102046,701,052-14-IS,CRB,IS,R,Rock,0.82,304.13,1022.28,2387.27,0,0,0,0,0,9.15,0.18,51.34,0,0,0,0,99.58,8.37,100.08,17.08,97.01,Reference,0.56,0.61,34.98,0.05,68.82,9.55,167.5,40.71,"(839,1.1e+03]","(49.8,74.1]",2,8.18758070196,0,Low Harvest,-0.354875953746,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1301184.513835791,2718599.738721393
240,71,7,78,986,92,22676,56,32,12,0,72,99,86,0,28,6202,21,2760,35,20,311,386,451,304,58,0,691,85529,715,053-08-I,CRB,I,R,Lost,0.95,315.38,860.83,2398.49,0,0,0,0,0,0.07,0,20.63,0,0,0,0,99.68,4.46,83.5,13.78,99.41,Reference,2.86,0.28,42.4,0.06,30.73,22.99,409.92,57.91,"(839,1.1e+03]","[1.11,25.4]",2,5.1810461996,0,Low Harvest,-1.02683627631,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1309614.0762007,2699014.6602809713
246,76,8,78,1439,137,73969,0,49,51,0,81,100,79,0,19,5070,26,3452,45,24,371,462,526,402,114,2,671,85978,669,054-06-I,CRB,I,R,E.F. Rock,1.06,298.68,875.5,2467.88,0,0,0,0,0,0,0,43.8,0,0,0,0,99.72,8.47,85.75,15.43,93.21,Reference,1.21,0.61,40.92,0.04,65.76,5.39,883.97,61.65,"(839,1.1e+03]","(25.4,49.8]",2,9.67447173044,0,Low Harvest,1.53873390852,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,0,-1337875.3935156274,2688984.251359285
251,82,10,74,2148,195,22638,0,82,0,18,68,105,92,0,32,4448,31,3306,34,19,436,532,567,342,41,0,703,92556,768,054-11-I,CRB,I,M,Copper,0.98,340.34,920.76,2297.96,1.72,6.9,0,0,0,0,0,19.41,0,0,8.87,35.57,99.58,6.33,93,16.79,91.56,Managed,0.85,0.34,39.59,0.04,50.64,19.13,46.89,54.04,"(839,1.1e+03]","[1.11,25.4]",2,6.87475563665,0,Low Harvest,0.895842239593,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,44.44,-1357590.2051281584,2681433.1299506547
253,76,10,75,2030,201,13433,0,61,0,39,89,100,88,0,11,4391,26,3346,42,22,435,536,591,401,75,0,671,99773,723,054-18-I,CRB,I,R,M.F. Rock,1.45,321.05,990.51,2368.05,1.09,7.07,0,0,0,0,0,12.11,0,0,9,58.37,99.84,5.73,77.33,13.71,91.41,Reference,2.98,0.33,80.38,0.03,48.4,5.74,952.54,67.46,"(839,1.1e+03]","[1.11,25.4]",2,5.78489868855,0,Low Harvest,0.941093886326,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,67.37,-1353053.4596082275,2680001.7962727104
256,88,7,72,997,199,48128,0,15,2,83,100,117,89,0,0,5932,35,2802,49,36,143,138,63,4,0,0,631,73107,1032,055-09-I,CRB,I,M,Brewster,1.34,412.72,726.35,1752.17,0.36,0.12,0,0.01,0,39.23,0.9,43.41,0,0.03,0.84,0.27,96.6,4.27,113.6,12.75,99.17,Managed,1.67,0.28,73.65,0.03,51.71,15.69,166.17,24.92,"[582,839]","(25.4,49.8]",2,5.87870861155,0.03,Low Harvest,-2.16124783501,Northern Rockies and Bitterroot Valley,"This subregion consists of high, glaciated mountains with narrow valleys. Soils formed in weathered granite and metasedimentary rock formations. Vegetation is lodgepole pine, mountain grasslands, and Douglas-fir cover types.",M332B,1.11,-1347487.5375285672,2750072.4811115507
